scene_id,platform,acquisition_date,orbit_pass,relative_orbit,absolute_orbit,polarization,size_mb,gap_days
S1A_IW_SLC__1SDV_20210531T225032_20210531T225102_038138_048050_95EF,Sentinel-1A,2021-05-31 22:50:32+00:00,DESCENDING,91,38138,VV+VH,4902.4,12.0
S1A_IW_SLC__1SDV_20210612T225033_20210612T225103_038313_04857D_D03F,Sentinel-1A,2021-06-12 22:50:33+00:00,DESCENDING,91,38313,VV+VH,4961.7,12.0
S1A_IW_SLC__1SDV_20210624T225034_20210624T225103_038488_048AB7_FB1E,Sentinel-1A,2021-06-24 22:50:34+00:00,DESCENDING,91,38488,VV+VH,4935.3,12.0
S1A_IW_SLC__1SDV_20210706T225034_20210706T225104_038663_048FFD_1029,Sentinel-1A,2021-07-06 22:50:34+00:00,DESCENDING,91,38663,VV+VH,4910.6,12.0
S1A_IW_SLC__1SDV_20210718T225035_20210718T225105_038838_04953D_CD75,Sentinel-1A,2021-07-18 22:50:35+00:00,DESCENDING,91,38838,VV+VH,4930.4,12.0
S1A_IW_SLC__1SDV_20210730T225036_20210730T225106_039013_049A6F_07D2,Sentinel-1A,2021-07-30 22:50:36+00:00,DESCENDING,91,39013,VV+VH,4916.8,12.0
S1A_IW_SLC__1SDV_20210811T225036_20210811T225106_039188_04A02D_6B7C,Sentinel-1A,2021-08-11 22:50:36+00:00,DESCENDING,91,39188,VV+VH,4942.3,12.0
S1A_IW_SLC__1SDV_20210823T225037_20210823T225107_039363_04A636_CDD1,Sentinel-1A,2021-08-23 22:50:37+00:00,DESCENDING,91,39363,VV+VH,4914.4,12.0
S1A_IW_SLC__1SDV_20210904T225038_20210904T225107_039538_04AC3B_D11D,Sentinel-1A,2021-09-04 22:50:38+00:00,DESCENDING,91,39538,VV+VH,4913.2,12.0
S1A_IW_SLC__1SDV_20210916T225038_20210916T225108_039713_04B235_604B,Sentinel-1A,2021-09-16 22:50:38+00:00,DESCENDING,91,39713,VV+VH,4915.5,12.0
S1A_IW_SLC__1SDV_20210928T225039_20210928T225108_039888_04B838_02E6,Sentinel-1A,2021-09-28 22:50:39+00:00,DESCENDING,91,39888,VV+VH,4908.0,12.0
S1A_IW_SLC__1SDV_20211010T225039_20211010T225108_040063_04BE3E_ECC4,Sentinel-1A,2021-10-10 22:50:39+00:00,DESCENDING,91,40063,VV+VH,4954.6,12.0
S1A_IW_SLC__1SDV_20211022T225039_20211022T225109_040238_04C459_D58C,Sentinel-1A,2021-10-22 22:50:39+00:00,DESCENDING,91,40238,VV+VH,4865.0,12.0
S1A_IW_SLC__1SDV_20211103T225038_20211103T225108_040413_04CA70_9E9B,Sentinel-1A,2021-11-03 22:50:38+00:00,DESCENDING,91,40413,VV+VH,4939.7,11.0
S1A_IW_SLC__1SDV_20211115T225038_20211115T225108_040588_04D08C_9442,Sentinel-1A,2021-11-15 22:50:38+00:00,DESCENDING,91,40588,VV+VH,4887.5,12.0
S1A_IW_SLC__1SDV_20211127T225038_20211127T225108_040763_04D68F_9865,Sentinel-1A,2021-11-27 22:50:38+00:00,DESCENDING,91,40763,VV+VH,4866.7,12.0
S1A_IW_SLC__1SDV_20211209T225037_20211209T225107_040938_04DC9F_86AB,Sentinel-1A,2021-12-09 22:50:37+00:00,DESCENDING,91,40938,VV+VH,4850.9,11.0
S1A_IW_SLC__1SDV_20211221T225037_20211221T225107_041113_04E27C_B925,Sentinel-1A,2021-12-21 22:50:37+00:00,DESCENDING,91,41113,VV+VH,4843.4,12.0
S1A_IW_SLC__1SDV_20220102T225036_20220102T225106_041288_04E85B_C0C2,Sentinel-1A,2022-01-02 22:50:36+00:00,DESCENDING,91,41288,VV+VH,4871.0,11.0
S1A_IW_SLC__1SDV_20220114T225036_20220114T225106_041463_04EE23_A47C,Sentinel-1A,2022-01-14 22:50:36+00:00,DESCENDING,91,41463,VV+VH,4876.7,12.0
S1A_IW_SLC__1SDV_20220126T225035_20220126T225105_041638_04F415_5A56,Sentinel-1A,2022-01-26 22:50:35+00:00,DESCENDING,91,41638,VV+VH,4896.5,11.0
S1A_IW_SLC__1SDV_20220207T225035_20220207T225105_041813_04FA1C_14DD,Sentinel-1A,2022-02-07 22:50:35+00:00,DESCENDING,91,41813,VV+VH,4900.2,12.0
S1A_IW_SLC__1SDV_20220219T225035_20220219T225105_041988_050033_B164,Sentinel-1A,2022-02-19 22:50:35+00:00,DESCENDING,91,41988,VV+VH,4889.8,12.0
S1A_IW_SLC__1SDV_20220303T225034_20220303T225104_042163_050629_EFEB,Sentinel-1A,2022-03-03 22:50:34+00:00,DESCENDING,91,42163,VV+VH,4861.7,11.0
S1A_IW_SLC__1SDV_20220315T225035_20220315T225104_042338_050C1D_95D6,Sentinel-1A,2022-03-15 22:50:35+00:00,DESCENDING,91,42338,VV+VH,4897.1,12.0
S1A_IW_SLC__1SDV_20220327T225035_20220327T225105_042513_051211_0AA4,Sentinel-1A,2022-03-27 22:50:35+00:00,DESCENDING,91,42513,VV+VH,4909.1,12.0
S1A_IW_SLC__1SDV_20220408T225035_20220408T225105_042688_0517F4_0F06,Sentinel-1A,2022-04-08 22:50:35+00:00,DESCENDING,91,42688,VV+VH,4848.8,12.0
S1A_IW_SLC__1SDV_20220420T225036_20220420T225105_042863_051DD3_8E42,Sentinel-1A,2022-04-20 22:50:36+00:00,DESCENDING,91,42863,VV+VH,4864.5,12.0
S1A_IW_SLC__1SDV_20220502T225036_20220502T225106_043038_052396_786C,Sentinel-1A,2022-05-02 22:50:36+00:00,DESCENDING,91,43038,VV+VH,4865.2,12.0
S1A_IW_SLC__1SDV_20220514T225037_20220514T225107_043213_052937_16E4,Sentinel-1A,2022-05-14 22:50:37+00:00,DESCENDING,91,43213,VV+VH,5121.7,12.0
S1A_IW_SLC__1SDV_20220526T225038_20220526T225107_043388_052E67_C443,Sentinel-1A,2022-05-26 22:50:38+00:00,DESCENDING,91,43388,VV+VH,5103.6,12.0
S1A_IW_SLC__1SDV_20220607T225039_20220607T225109_043563_053398_BF9D,Sentinel-1A,2022-06-07 22:50:39+00:00,DESCENDING,91,43563,VV+VH,5100.0,12.0
S1A_IW_SLC__1SDV_20220619T225040_20220619T225109_043738_0538CB_9920,Sentinel-1A,2022-06-19 22:50:40+00:00,DESCENDING,91,43738,VV+VH,5068.2,12.0
S1A_IW_SLC__1SDV_20220701T225040_20220701T225110_043913_053E06_15E0,Sentinel-1A,2022-07-01 22:50:40+00:00,DESCENDING,91,43913,VV+VH,5096.8,12.0
S1A_IW_SLC__1SDV_20220713T225041_20220713T225111_044088_05433E_D3FF,Sentinel-1A,2022-07-13 22:50:41+00:00,DESCENDING,91,44088,VV+VH,5085.2,12.0
S1A_IW_SLC__1SDV_20220725T225042_20220725T225112_044263_054873_1713,Sentinel-1A,2022-07-25 22:50:42+00:00,DESCENDING,91,44263,VV+VH,5062.6,12.0
S1A_IW_SLC__1SDV_20220818T225043_20220818T225113_044613_05534A_83DF,Sentinel-1A,2022-08-18 22:50:43+00:00,DESCENDING,91,44613,VV+VH,5067.3,24.0
S1A_IW_SLC__1SDV_20220830T225044_20220830T225113_044788_05593D_4D22,Sentinel-1A,2022-08-30 22:50:44+00:00,DESCENDING,91,44788,VV+VH,5068.2,12.0
S1A_IW_SLC__1SDV_20220911T225044_20220911T225114_044963_055F16_7DE0,Sentinel-1A,2022-09-11 22:50:44+00:00,DESCENDING,91,44963,VV+VH,5104.1,12.0
S1A_IW_SLC__1SDV_20220923T225044_20220923T225114_045138_0564F9_8C12,Sentinel-1A,2022-09-23 22:50:44+00:00,DESCENDING,91,45138,VV+VH,5062.8,12.0
S1A_IW_SLC__1SDV_20221005T225044_20221005T225114_045313_056ADB_3C4F,Sentinel-1A,2022-10-05 22:50:44+00:00,DESCENDING,91,45313,VV+VH,5079.2,12.0
S1A_IW_SLC__1SDV_20221017T225045_20221017T225115_045488_057064_D1B4,Sentinel-1A,2022-10-17 22:50:45+00:00,DESCENDING,91,45488,VV+VH,5055.4,12.0
S1A_IW_SLC__1SDV_20221029T225045_20221029T225115_045663_0575EB_A895,Sentinel-1A,2022-10-29 22:50:45+00:00,DESCENDING,91,45663,VV+VH,5065.0,12.0
S1A_IW_SLC__1SDV_20221110T225044_20221110T225114_045838_057BD1_DCB7,Sentinel-1A,2022-11-10 22:50:44+00:00,DESCENDING,91,45838,VV+VH,5035.8,11.0
S1A_IW_SLC__1SDV_20221122T225044_20221122T225114_046013_0581BE_1166,Sentinel-1A,2022-11-22 22:50:44+00:00,DESCENDING,91,46013,VV+VH,5058.5,12.0
S1A_IW_SLC__1SDV_20221204T225044_20221204T225114_046188_0587B3_C645,Sentinel-1A,2022-12-04 22:50:44+00:00,DESCENDING,91,46188,VV+VH,5024.1,12.0
S1A_IW_SLC__1SDV_20221216T225043_20221216T225113_046363_058DAA_55A9,Sentinel-1A,2022-12-16 22:50:43+00:00,DESCENDING,91,46363,VV+VH,4991.2,11.0
S1A_IW_SLC__1SDV_20221228T225042_20221228T225112_046538_05939F_0D2B,Sentinel-1A,2022-12-28 22:50:42+00:00,DESCENDING,91,46538,VV+VH,4989.5,11.0
S1A_IW_SLC__1SDV_20230109T225041_20230109T225111_046713_059982_F20D,Sentinel-1A,2023-01-09 22:50:41+00:00,DESCENDING,91,46713,VV+VH,4996.7,11.0
S1A_IW_SLC__1SDV_20230121T225041_20230121T225111_046888_059F6A_6955,Sentinel-1A,2023-01-21 22:50:41+00:00,DESCENDING,91,46888,VV+VH,4994.4,12.0
S1A_IW_SLC__1SDV_20230202T225041_20230202T225111_047063_05A53F_B436,Sentinel-1A,2023-02-02 22:50:41+00:00,DESCENDING,91,47063,VV+VH,5023.8,12.0
S1A_IW_SLC__1SDV_20230214T225040_20230214T225110_047238_05AB18_244A,Sentinel-1A,2023-02-14 22:50:40+00:00,DESCENDING,91,47238,VV+VH,4994.3,11.0
S1A_IW_SLC__1SDV_20230226T225041_20230226T225110_047413_05B117_FC38,Sentinel-1A,2023-02-26 22:50:41+00:00,DESCENDING,91,47413,VV+VH,4965.7,12.0
S1A_IW_SLC__1SDV_20230310T225040_20230310T225110_047588_05B701_E6E7,Sentinel-1A,2023-03-10 22:50:40+00:00,DESCENDING,91,47588,VV+VH,5010.0,11.0
S1A_IW_SLC__1SDV_20230322T225040_20230322T225110_047763_05BCEE_22B8,Sentinel-1A,2023-03-22 22:50:40+00:00,DESCENDING,91,47763,VV+VH,5024.5,12.0
S1A_IW_SLC__1SDV_20230403T225041_20230403T225111_047938_05C2CF_1866,Sentinel-1A,2023-04-03 22:50:41+00:00,DESCENDING,91,47938,VV+VH,5051.4,12.0
S1A_IW_SLC__1SDV_20230415T225041_20230415T225111_048113_05C8BB_5080,Sentinel-1A,2023-04-15 22:50:41+00:00,DESCENDING,91,48113,VV+VH,5054.7,12.0
S1A_IW_SLC__1SDV_20230427T225042_20230427T225112_048288_05CE97_3636,Sentinel-1A,2023-04-27 22:50:42+00:00,DESCENDING,91,48288,VV+VH,5045.2,12.0
S1A_IW_SLC__1SDV_20230509T225042_20230509T225112_048463_05D467_484A,Sentinel-1A,2023-05-09 22:50:42+00:00,DESCENDING,91,48463,VV+VH,5096.7,12.0
S1A_IW_SLC__1SDV_20230521T225043_20230521T225113_048638_05D994_59DD,Sentinel-1A,2023-05-21 22:50:43+00:00,DESCENDING,91,48638,VV+VH,5052.4,12.0
S1A_IW_SLC__1SDV_20230602T225043_20230602T225113_048813_05DEC6_0AD7,Sentinel-1A,2023-06-02 22:50:43+00:00,DESCENDING,91,48813,VV+VH,5063.1,12.0
S1A_IW_SLC__1SDV_20230614T225044_20230614T225114_048988_05E421_C43F,Sentinel-1A,2023-06-14 22:50:44+00:00,DESCENDING,91,48988,VV+VH,5086.1,12.0
S1A_IW_SLC__1SDV_20230626T225044_20230626T225114_049163_05E970_BCE4,Sentinel-1A,2023-06-26 22:50:44+00:00,DESCENDING,91,49163,VV+VH,5114.2,12.0
S1A_IW_SLC__1SDV_20230708T225046_20230708T225116_049338_05EED8_17C1,Sentinel-1A,2023-07-08 22:50:46+00:00,DESCENDING,91,49338,VV+VH,5065.1,12.0
S1A_IW_SLC__1SDV_20230720T225046_20230720T225116_049513_05F42A_46FA,Sentinel-1A,2023-07-20 22:50:46+00:00,DESCENDING,91,49513,VV+VH,5113.2,12.0
S1A_IW_SLC__1SDV_20230801T225047_20230801T225117_049688_05F997_96E3,Sentinel-1A,2023-08-01 22:50:47+00:00,DESCENDING,91,49688,VV+VH,5117.3,12.0
S1A_IW_SLC__1SDV_20230813T225047_20230813T225117_049863_05FF4A_E6A4,Sentinel-1A,2023-08-13 22:50:47+00:00,DESCENDING,91,49863,VV+VH,5091.6,12.0
S1A_IW_SLC__1SDV_20230825T225048_20230825T225118_050038_06053E_49C1,Sentinel-1A,2023-08-25 22:50:48+00:00,DESCENDING,91,50038,VV+VH,5097.3,12.0
S1A_IW_SLC__1SDV_20230906T225049_20230906T225119_050213_060B3A_9693,Sentinel-1A,2023-09-06 22:50:49+00:00,DESCENDING,91,50213,VV+VH,5068.5,12.0
S1A_IW_SLC__1SDV_20230918T225049_20230918T225119_050388_061132_0F54,Sentinel-1A,2023-09-18 22:50:49+00:00,DESCENDING,91,50388,VV+VH,5104.8,12.0
S1A_IW_SLC__1SDV_20230930T225050_20230930T225120_050563_06172D_8716,Sentinel-1A,2023-09-30 22:50:50+00:00,DESCENDING,91,50563,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20231012T225049_20231012T225119_050738_061D2D_17EB,Sentinel-1A,2023-10-12 22:50:49+00:00,DESCENDING,91,50738,VV+VH,7919.6,11.0
S1A_IW_SLC__1SDV_20231024T225050_20231024T225119_050913_062326_84FE,Sentinel-1A,2023-10-24 22:50:50+00:00,DESCENDING,91,50913,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20231105T225049_20231105T225119_051088_062923_71D9,Sentinel-1A,2023-11-05 22:50:49+00:00,DESCENDING,91,51088,VV+VH,7919.3,11.0
S1A_IW_SLC__1SDV_20231117T225049_20231117T225119_051263_062F32_AF92,Sentinel-1A,2023-11-17 22:50:49+00:00,DESCENDING,91,51263,VV+VH,7919.5,12.0
S1A_IW_SLC__1SDV_20231129T225048_20231129T225118_051438_063536_C580,Sentinel-1A,2023-11-29 22:50:48+00:00,DESCENDING,91,51438,VV+VH,7919.5,11.0
S1A_IW_SLC__1SDV_20231211T225048_20231211T225118_051613_063B56_C028,Sentinel-1A,2023-12-11 22:50:48+00:00,DESCENDING,91,51613,VV+VH,7919.5,12.0
S1A_IW_SLC__1SDV_20231223T225047_20231223T225117_051788_06415E_0A64,Sentinel-1A,2023-12-23 22:50:47+00:00,DESCENDING,91,51788,VV+VH,7919.5,11.0
S1A_IW_SLC__1SDV_20240104T225047_20240104T225117_051963_06475D_9BDD,Sentinel-1A,2024-01-04 22:50:47+00:00,DESCENDING,91,51963,VV+VH,7919.5,12.0
S1A_IW_SLC__1SDV_20240116T225046_20240116T225116_052138_064D57_6FFB,Sentinel-1A,2024-01-16 22:50:46+00:00,DESCENDING,91,52138,VV+VH,7919.6,11.0
S1A_IW_SLC__1SDV_20240128T225046_20240128T225116_052313_065339_FC0B,Sentinel-1A,2024-01-28 22:50:46+00:00,DESCENDING,91,52313,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20240209T225045_20240209T225115_052488_065922_1864,Sentinel-1A,2024-02-09 22:50:45+00:00,DESCENDING,91,52488,VV+VH,7919.5,11.0
S1A_IW_SLC__1SDV_20240221T225045_20240221T225115_052663_065F13_1402,Sentinel-1A,2024-02-21 22:50:45+00:00,DESCENDING,91,52663,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20240304T225046_20240304T225115_052838_066506_49E2,Sentinel-1A,2024-03-04 22:50:46+00:00,DESCENDING,91,52838,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20240316T225046_20240316T225115_053013_066B1C_E572,Sentinel-1A,2024-03-16 22:50:46+00:00,DESCENDING,91,53013,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20240328T225046_20240328T225116_053188_0671CD_E558,Sentinel-1A,2024-03-28 22:50:46+00:00,DESCENDING,91,53188,VV+VH,7919.8,12.0
S1A_IW_SLC__1SDV_20240409T225045_20240409T225115_053363_0678A2_7496,Sentinel-1A,2024-04-09 22:50:45+00:00,DESCENDING,91,53363,VV+VH,7919.6,11.0
S1A_IW_SLC__1SDV_20240421T225047_20240421T225116_053538_067F89_1543,Sentinel-1A,2024-04-21 22:50:47+00:00,DESCENDING,91,53538,VV+VH,7919.3,12.0
S1A_IW_SLC__1SDV_20240503T225047_20240503T225117_053713_06866A_ABD9,Sentinel-1A,2024-05-03 22:50:47+00:00,DESCENDING,91,53713,VV+VH,7919.6,12.0
S1A_IW_SLC__1SDV_20240515T225047_20240515T225116_053888_068CB0_3AC8,Sentinel-1A,2024-05-15 22:50:47+00:00,DESCENDING,91,53888,VV+VH,7919.7,12.0
S1A_IW_SLC__1SDV_20240527T225047_20240527T225117_054063_0692C8_6099,Sentinel-1A,2024-05-27 22:50:47+00:00,DESCENDING,91,54063,VV+VH,7919.7,12.0
S1A_IW_SLC__1SDV_20240608T225046_20240608T225116_054238_0698D6_471E,Sentinel-1A,2024-06-08 22:50:46+00:00,DESCENDING,91,54238,VV+VH,7919.7,11.0
S1A_IW_SLC__1SDV_20240620T225046_20240620T225116_054413_069EE2_CAD3,Sentinel-1A,2024-06-20 22:50:46+00:00,DESCENDING,91,54413,VV+VH,7919.8,12.0
S1A_IW_SLC__1SDV_20240702T225045_20240702T225115_054588_06A4F9_E0F1,Sentinel-1A,2024-07-02 22:50:45+00:00,DESCENDING,91,54588,VV+VH,5137.0,11.0
S1A_IW_SLC__1SDV_20240714T225045_20240714T225115_054763_06AB06_8385,Sentinel-1A,2024-07-14 22:50:45+00:00,DESCENDING,91,54763,VV+VH,5105.2,12.0
S1A_IW_SLC__1SDV_20240726T225044_20240726T225114_054938_06B11D_E3A8,Sentinel-1A,2024-07-26 22:50:44+00:00,DESCENDING,91,54938,VV+VH,5077.9,11.0
S1A_IW_SLC__1SDV_20240807T225044_20240807T225114_055113_06B736_1E7F,Sentinel-1A,2024-08-07 22:50:44+00:00,DESCENDING,91,55113,VV+VH,5078.1,12.0
S1A_IW_SLC__1SDV_20240819T225045_20240819T225114_055288_06BD95_D174,Sentinel-1A,2024-08-19 22:50:45+00:00,DESCENDING,91,55288,VV+VH,5094.9,12.0
S1A_IW_SLC__1SDV_20240831T225045_20240831T225114_055463_06C40A_8C4D,Sentinel-1A,2024-08-31 22:50:45+00:00,DESCENDING,91,55463,VV+VH,5091.8,12.0
S1A_IW_SLC__1SDV_20240912T225045_20240912T225115_055638_06CAF6_54FF,Sentinel-1A,2024-09-12 22:50:45+00:00,DESCENDING,91,55638,VV+VH,5107.5,12.0
S1A_IW_SLC__1SDV_20240924T225045_20240924T225115_055813_06D1E0_3608,Sentinel-1A,2024-09-24 22:50:45+00:00,DESCENDING,91,55813,VV+VH,5058.7,12.0
S1A_IW_SLC__1SDV_20241006T225046_20241006T225116_055988_06D8C6_12AF,Sentinel-1A,2024-10-06 22:50:46+00:00,DESCENDING,91,55988,VV+VH,5057.8,12.0
S1A_IW_SLC__1SDV_20241018T225046_20241018T225116_056163_06DFB2_500C,Sentinel-1A,2024-10-18 22:50:46+00:00,DESCENDING,91,56163,VV+VH,5077.0,12.0
S1A_IW_SLC__1SDV_20241030T225046_20241030T225116_056338_06E6A2_8666,Sentinel-1A,2024-10-30 22:50:46+00:00,DESCENDING,91,56338,VV+VH,5056.7,12.0
S1A_IW_SLC__1SDV_20241111T225045_20241111T225115_056513_06ED9A_9748,Sentinel-1A,2024-11-11 22:50:45+00:00,DESCENDING,91,56513,VV+VH,5028.1,11.0
S1A_IW_SLC__1SDV_20241123T225045_20241123T225114_056688_06F499_5347,Sentinel-1A,2024-11-23 22:50:45+00:00,DESCENDING,91,56688,VV+VH,5006.5,12.0
S1A_IW_SLC__1SDV_20241205T225044_20241205T225114_056863_06FB82_3D6F,Sentinel-1A,2024-12-05 22:50:44+00:00,DESCENDING,91,56863,VV+VH,5032.3,11.0
S1A_IW_SLC__1SDV_20241217T225042_20241217T225112_057038_070274_7C6F,Sentinel-1A,2024-12-17 22:50:42+00:00,DESCENDING,91,57038,VV+VH,4979.7,11.0
S1A_IW_SLC__1SDV_20241229T225043_20241229T225113_057213_070960_FCBF,Sentinel-1A,2024-12-29 22:50:43+00:00,DESCENDING,91,57213,VV+VH,5152.9,12.0
S1A_IW_SLC__1SDV_20250110T225041_20250110T225110_057388_07104A_B83B,Sentinel-1A,2025-01-10 22:50:41+00:00,DESCENDING,91,57388,VV+VH,4963.7,11.0
S1A_IW_SLC__1SDV_20250122T225040_20250122T225110_057563_07173D_FC17,Sentinel-1A,2025-01-22 22:50:40+00:00,DESCENDING,91,57563,VV+VH,5014.2,11.0
S1A_IW_SLC__1SDV_20250215T225039_20250215T225108_057913_072531_0307,Sentinel-1A,2025-02-15 22:50:39+00:00,DESCENDING,91,57913,VV+VH,5044.5,23.0
S1A_IW_SLC__1SDV_20250227T225036_20250227T225105_058088_072C53_1D8B,Sentinel-1A,2025-02-27 22:50:36+00:00,DESCENDING,91,58088,VV+VH,5039.0,11.0
S1A_IW_SLC__1SDV_20250311T225039_20250311T225108_058263_07336A_F632,Sentinel-1A,2025-03-11 22:50:39+00:00,DESCENDING,91,58263,VV+VH,5058.4,12.0
S1A_IW_SLC__1SDV_20250323T225039_20250323T225109_058438_073A54_2AB4,Sentinel-1A,2025-03-23 22:50:39+00:00,DESCENDING,91,58438,VV+VH,5000.8,12.0
S1A_IW_SLC__1SDV_20250404T225039_20250404T225109_058613_07416C_111E,Sentinel-1A,2025-04-04 22:50:39+00:00,DESCENDING,91,58613,VV+VH,5029.1,12.0
S1A_IW_SLC__1SDV_20250416T225039_20250416T225109_058788_074892_2D51,Sentinel-1A,2025-04-16 22:50:39+00:00,DESCENDING,91,58788,VV+VH,5001.9,12.0
S1A_IW_SLC__1SDV_20250428T225040_20250428T225109_058963_074FC0_711F,Sentinel-1A,2025-04-28 22:50:40+00:00,DESCENDING,91,58963,VV+VH,5043.1,12.0
S1A_IW_SLC__1SDV_20250510T225039_20250510T225109_059138_075665_C898,Sentinel-1A,2025-05-10 22:50:39+00:00,DESCENDING,91,59138,VV+VH,5082.4,11.0
S1A_IW_SLC__1SDV_20250522T225039_20250522T225108_059313_075C76_CC80,Sentinel-1A,2025-05-22 22:50:39+00:00,DESCENDING,91,59313,VV+VH,5133.2,12.0
S1A_IW_SLC__1SDV_20250603T225038_20250603T225108_059488_076286_9766,Sentinel-1A,2025-06-03 22:50:38+00:00,DESCENDING,91,59488,VV+VH,5077.7,11.0
S1A_IW_SLC__1SDV_20250615T225037_20250615T225107_059663_07687E_1A88,Sentinel-1A,2025-06-15 22:50:37+00:00,DESCENDING,91,59663,VV+VH,5124.6,11.0
S1A_IW_SLC__1SDV_20250627T225037_20250627T225107_059838_076E90_011E,Sentinel-1A,2025-06-27 22:50:37+00:00,DESCENDING,91,59838,VV+VH,5128.5,12.0
S1A_IW_SLC__1SDV_20250709T225036_20250709T225106_060013_0774A0_BC72,Sentinel-1A,2025-07-09 22:50:36+00:00,DESCENDING,91,60013,VV+VH,5110.5,11.0
S1A_IW_SLC__1SDV_20250721T225036_20250721T225105_060188_077AA3_57A3,Sentinel-1A,2025-07-21 22:50:36+00:00,DESCENDING,91,60188,VV+VH,5113.9,12.0
S1C_IW_SLC__1SDV_20250727T224934_20250727T225004_003412_006DC5_5BEC,Sentinel-1C,2025-07-27 22:49:34+00:00,DESCENDING,91,3412,VV+VH,5216.3,5.0
S1A_IW_SLC__1SDV_20250802T225035_20250802T225105_060363_0780A7_8D13,Sentinel-1A,2025-08-02 22:50:35+00:00,DESCENDING,91,60363,VV+VH,5085.0,6.0
S1A_IW_SLC__1SDV_20250814T225035_20250814T225105_060538_07874E_76D7,Sentinel-1A,2025-08-14 22:50:35+00:00,DESCENDING,91,60538,VV+VH,5108.7,12.0
S1A_IW_SLC__1SDV_20250826T225036_20250826T225105_060713_078E33_80AA,Sentinel-1A,2025-08-26 22:50:36+00:00,DESCENDING,91,60713,VV+VH,5121.6,12.0
S1A_IW_SLC__1SDV_20250907T225036_20250907T225106_060888_079527_81F0,Sentinel-1A,2025-09-07 22:50:36+00:00,DESCENDING,91,60888,VV+VH,5071.1,12.0
S1A_IW_SLC__1SDV_20250919T225036_20250919T225106_061063_079C29_5505,Sentinel-1A,2025-09-19 22:50:36+00:00,DESCENDING,91,61063,VV+VH,5079.6,12.0
S1A_IW_SLC__1SDV_20251001T225036_20251001T225106_061238_07A33D_60F3,Sentinel-1A,2025-10-01 22:50:36+00:00,DESCENDING,91,61238,VV+VH,5112.6,12.0
S1A_IW_SLC__1SDV_20251013T225037_20251013T225106_061413_07AA46_BE64,Sentinel-1A,2025-10-13 22:50:37+00:00,DESCENDING,91,61413,VV+VH,5099.7,12.0
S1A_IW_SLC__1SDV_20251025T225036_20251025T225106_061588_07B14C_7CA8,Sentinel-1A,2025-10-25 22:50:36+00:00,DESCENDING,91,61588,VV+VH,5046.9,11.0
S1A_IW_SLC__1SDV_20251106T225036_20251106T225106_061763_07B830_6BF7,Sentinel-1A,2025-11-06 22:50:36+00:00,DESCENDING,91,61763,VV+VH,5071.4,12.0
S1A_IW_SLC__1SDV_20251118T225035_20251118T225105_061938_07BEFF_A3E2,Sentinel-1A,2025-11-18 22:50:35+00:00,DESCENDING,91,61938,VV+VH,5046.2,11.0
S1A_IW_SLC__1SDV_20251130T225034_20251130T225104_062113_07C5CE_2C08,Sentinel-1A,2025-11-30 22:50:34+00:00,DESCENDING,91,62113,VV+VH,5017.4,11.0
S1A_IW_SLC__1SDV_20251212T225033_20251212T225103_062288_07CCA4_1D6D,Sentinel-1A,2025-12-12 22:50:33+00:00,DESCENDING,91,62288,VV+VH,5099.0,11.0
S1A_IW_SLC__1SDV_20251224T225032_20251224T225101_062463_07D36C_5661,Sentinel-1A,2025-12-24 22:50:32+00:00,DESCENDING,91,62463,VV+VH,5020.5,11.0
S1A_IW_SLC__1SDV_20260105T225031_20260105T225100_062638_07DA32_5B87,Sentinel-1A,2026-01-05 22:50:31+00:00,DESCENDING,91,62638,VV+VH,5024.6,11.0
S1A_IW_SLC__1SDV_20260117T225030_20260117T225059_062813_07E0ED_5CE6,Sentinel-1A,2026-01-17 22:50:30+00:00,DESCENDING,91,62813,VV+VH,5023.9,11.0
S1A_IW_SLC__1SDV_20260129T225029_20260129T225059_062988_07E739_357B,Sentinel-1A,2026-01-29 22:50:29+00:00,DESCENDING,91,62988,VV+VH,5026.9,11.0
S1A_IW_SLC__1SDV_20260210T225028_20260210T225058_063163_07EDC1_2076,Sentinel-1A,2026-02-10 22:50:28+00:00,DESCENDING,91,63163,VV+VH,5070.5,11.0
S1A_IW_SLC__1SDV_20260222T225028_20260222T225058_063338_07F460_EF95,Sentinel-1A,2026-02-22 22:50:28+00:00,DESCENDING,91,63338,VV+VH,5069.6,12.0
S1A_IW_SLC__1SDV_20260318T225028_20260318T225057_063688_080194_CEF3,Sentinel-1A,2026-03-18 22:50:28+00:00,DESCENDING,91,63688,VV+VH,5038.0,24.0
S1A_IW_SLC__1SDV_20260330T225028_20260330T225057_063863_080814_446E,Sentinel-1A,2026-03-30 22:50:28+00:00,DESCENDING,91,63863,VV+VH,5058.2,12.0
S1A_IW_SLC__1SDV_20260411T225028_20260411T225058_064038_080EA7_29CA,Sentinel-1A,2026-04-11 22:50:28+00:00,DESCENDING,91,64038,VV+VH,5037.7,12.0
